1022,"['fruit/vegetable juice', 'beef', 'whipped/sour cream', 'napkins', 'whole milk', 'sausage']"
1023,"['berries', 'specialty bar', 'soda', 'packaged fruit/vegetables', 'root vegetables', 'domestic eggs', 'whipped/sour cream', 'curd', 'white bread', 'frozen meals', 'yogurt', 'sausage', 'rolls/buns', 'whipped/sour cream', 'chicken', 'male cosmetics', 'bottled beer']"
1024,"['root vegetables', 'fish', 'other vegetables', 'tropical fruit']"
1025,"['canned beer', 'UHT-milk', 'coffee', 'ham', 'cream cheese ', 'shopping bags']"
1026,"['rolls/buns', 'yogurt', 'sausage', 'canned beer', 'citrus fruit', 'pickled vegetables', 'long life bakery product', 'root vegetables', 'dessert', 'whipped/sour cream', 'dental care', 'candy', 'root vegetables', 'root vegetables', 'fruit/vegetable juice', 'butter', 'salty snack']"
1027,"['salt', 'rolls/buns', 'bottled water', 'red/blush wine', 'hamburger meat', 'pork', 'softener', 'rolls/buns', 'whole milk']"
1028,"['sugar', 'bottled water', 'rolls/buns', 'butter', 'root vegetables', 'specialty chocolate', 'rolls/buns', 'onions', 'flower (seeds)', 'canned beer', 'baking powder', 'onions', 'soda']"
1029,"['dessert', 'ham']"
1031,"['berries', 'other vegetables', 'cream cheese ', 'beverages', 'pot plants', 'other vegetables', 'ice cream']"
1032,"['shopping bags', 'yogurt', 'pastry', 'root vegetables', 'newspapers', 'whipped/sour cream', 'butter', 'soda', 'white bread', 'whipped/sour cream', 'cream cheese ', 'other vegetables', 'berries', 'ice cream', 'whole milk', 'white bread']"
1033,"['sausage', 'waffles', 'rolls/buns', 'rolls/buns', 'chicken', 'tropical fruit', 'dessert', 'snack products', 'frankfurter', 'pastry', 'soda', 'fruit/vegetable juice']"
1034,"['newspapers', 'cat food', 'bottled water', 'cling film/bags', 'domestic eggs', 'yogurt', 'pip fruit', 'frozen meals', 'tropical fruit']"
1035,"['white wine', 'whole milk', 'whole milk', 'frozen vegetables', 'newspapers', 'sausage', 'frozen vegetables', 'white bread', 'salt', 'yogurt', 'yogurt', 'rolls/buns', 'whole milk', 'pip fruit']"
1036,"['fruit/vegetable juice', 'vinegar']"
1037,"['rolls/buns', 'white bread', 'chewing gum', 'citrus fruit', 'cake bar', 'canned beer', 'shopping bags', 'yogurt', 'frankfurter', 'tropical fruit']"
1038,"['herbs', 'other vegetables', 'sausage', 'whole milk', 'pip fruit', 'butter', 'whipped/sour cream', 'napkins', 'fruit/vegetable juice', 'whole milk', 'whipped/sour cream', 'butter', 'Instant food products', 'margarine', 'cake bar', 'pork', 'frozen meals', 'specialty chocolate', 'pip fruit']"
1039,"['rolls/buns', 'salty snack']"
1040,"['onions', 'whole milk', 'rolls/buns', 'packaged fruit/vegetables', 'yogurt', 'root vegetables', 'chicken', 'tropical fruit', 'white bread', 'rolls/buns', 'pasta']"
1041,"['hamburger meat', 'tropical fruit', 'chicken', 'frozen vegetables', 'whole milk', 'candy', 'yogurt', 'prosecco', 'dessert', 'brown bread']"
1042,"['whole milk', 'citrus fruit', 'other vegetables', 'bottled water', 'dessert', 'beef']"
1043,"['citrus fruit', 'sliced cheese', 'tropical fruit', 'napkins', 'chocolate marshmallow', 'whole milk', 'rolls/buns', 'whole milk']"
1044,"['root vegetables', 'tropical fruit', 'curd', 'other vegetables']"
1045,"['chicken', 'onions', 'yogurt', 'specialty chocolate', 'fruit/vegetable juice', 'yogurt', 'butter', 'root vegetables', 'Instant food products']"
1046,"['pastry', 'pork', 'bottled water', 'whole milk']"
1047,"['sweet spreads', 'pip fruit', 'curd', 'butter', 'soda', 'soda']"
1048,"['rolls/buns', 'rolls/buns', 'tropical fruit', 'whole milk', 'soda', 'condensed milk']"
1049,"['specialty bar', 'herbs', 'whole milk', 'butter', 'candy', 'white bread', 'margarine', 'frankfurter']"
1050,"['other vegetables', 'house keeping products', 'meat', 'whole milk', 'UHT-milk', 'pasta', 'whipped/sour cream', 'cat food', 'waffles', 'dishes', 'yogurt', 'hygiene articles', 'yogurt', 'beverages']"
1051,"['shopping bags', 'other vegetables', 'hamburger meat', 'bottled beer', 'other vegetables', 'fish', 'female sanitary products', 'tropical fruit', 'cream cheese ', 'rolls/buns', 'soda', 'red/blush wine', 'popcorn', 'dishes', 'tropical fruit', 'shopping bags', 'hamburger meat', 'coffee', 'pork', 'frozen vegetables']"
1052,"['yogurt', 'soft cheese', 'beverages', 'detergent', 'shopping bags', 'other vegetables', 'pork', 'whipped/sour cream', 'grapes', 'root vegetables', 'bottled water', 'butter', 'hamburger meat', 'coffee', 'soda', 'margarine', 'frankfurter', 'chewing gum', 'butter milk', 'yogurt', 'dog food', 'yogurt', 'whole milk', 'soda', 'shopping bags', 'chicken', 'beef']"
1053,"['hamburger meat', 'whole milk', 'whole milk', 'frozen vegetables', 'chicken', 'rolls/buns', 'pastry', 'sugar', 'soda', 'waffles', 'soda', 'other vegetables']"
1054,"['oil', 'soda', 'photo/film', 'other vegetables', 'margarine', 'fruit/vegetable juice', 'bottled beer', 'citrus fruit', 'frankfurter']"
1055,"['pork', 'yogurt', 'newspapers', 'soda', 'bottled water', 'white wine']"
1056,"['whipped/sour cream', 'whole milk', 'meat spreads', 'pip fruit', 'ham', 'other vegetables']"
1057,"['pickled vegetables', 'salty snack', 'soda', 'UHT-milk', 'tropical fruit', 'domestic eggs', 'sliced cheese', 'soda']"
1058,"['root vegetables', 'chicken', 'other vegetables', 'root vegetables', 'bottled water', 'sausage', 'yogurt', 'other vegetables']"
1059,"['sausage', 'cling film/bags', 'salty snack', 'dessert', 'spread cheese']"
1061,"['beverages', 'whipped/sour cream', 'whole milk', 'dessert', 'beef', 'soda', 'margarine', 'hard cheese', 'fruit/vegetable juice', 'root vegetables', 'Instant food products', 'chocolate', 'bottled beer', 'tropical fruit']"
1062,"['tropical fruit', 'other vegetables', 'shopping bags', 'whole milk', 'other vegetables', 'yogurt', 'ketchup', 'whipped/sour cream', 'whole milk', 'ham', 'whole milk', 'white bread', 'butter', 'frozen fruits', 'sauces', 'long life bakery product']"
1063,"['whole milk', 'candy', 'citrus fruit', 'rolls/buns']"
1064,"['whole milk', 'root vegetables', 'root vegetables', 'cream cheese ', 'rolls/buns', 'long life bakery product', 'other vegetables']"
1065,"['hamburger meat', 'red/blush wine', 'rolls/buns', 'frankfurter', 'frozen fish', 'soda', 'tropical fruit', 'long life bakery product', 'whole milk', 'tropical fruit', 'dessert', 'tropical fruit', 'beef', 'rum']"
1066,"['shopping bags', 'whole milk', 'bottled beer', 'oil', 'root vegetables', 'other vegetables']"
1067,"['tropical fruit', 'pork', 'tropical fruit', 'whole milk', 'coffee', 'chocolate', 'hamburger meat', 'rolls/buns']"
1068,"['yogurt', 'soda', 'pork', 'spread cheese']"
1069,"['pork', 'dishes', 'brown bread', 'bottled beer', 'rolls/buns', 'domestic eggs', 'sliced cheese', 'salt', 'fruit/vegetable juice', 'tropical fruit']"
1070,"['newspapers', 'red/blush wine', 'citrus fruit', 'cream cheese ']"
1071,"['roll products ', 'fruit/vegetable juice', 'yogurt']"
1072,"['other vegetables', 'canned beer', 'frankfurter', 'ham']"
1073,"['domestic eggs', 'prosecco', 'bottled water', 'salt', 'curd', 'dishes', 'finished products', 'yogurt', 'brown bread', 'brown bread', 'pip fruit', 'pip fruit']"
1074,"['ketchup', 'candy', 'oil', 'shopping bags', 'flower (seeds)', 'misc. beverages', 'semi-finished bread', 'fruit/vegetable juice', 'instant coffee', 'detergent']"
1075,"['rolls/buns', 'frankfurter', 'pip fruit', 'fruit/vegetable juice', 'frozen meals', 'UHT-milk', 'dishes', 'bottled water', 'citrus fruit', 'canned fish', 'frankfurter']"
1076,"['whole milk', 'bottled water', 'bottled water', 'ham', 'coffee', 'chicken', 'frankfurter', 'sausage', 'whole milk', 'sausage', 'butter', 'brown bread', 'butter']"
1077,"['rolls/buns', 'other vegetables', 'soda', 'soda', 'pastry', 'butter', 'tropical fruit', 'root vegetables', 'canned beer', 'artif. sweetener', 'white bread', 'brown bread', 'pasta', 'rolls/buns']"
1078,"['soda', 'chicken', 'frankfurter', 'rolls/buns', 'curd', 'white bread', 'coffee']"
1079,"['sweet spreads', 'onions', 'rolls/buns', 'bottled water', 'napkins', 'red/blush wine']"
1080,"['soda', 'root vegetables', 'pet care', 'frozen vegetables', 'canned beer']"
1081,"['specialty bar', 'butter milk', 'other vegetables', 'coffee', 'beverages', 'pastry', 'yogurt', 'tropical fruit', 'newspapers', 'whole milk', 'tropical fruit', 'bottled beer', 'frankfurter', 'whole milk', 'baking powder', 'yogurt']"
1082,"['beef', 'margarine', 'other vegetables', 'hygiene articles', 'bottled water']"
1083,"['specialty chocolate', 'sliced cheese', 'bathroom cleaner', 'pork', 'whole milk', 'hamburger meat', 'soda']"
1084,"['pip fruit', 'other vegetables']"
1085,"['yogurt', 'newspapers', 'root vegetables', 'shopping bags', 'citrus fruit', 'soda', 'other vegetables']"
1086,"['curd', 'rolls/buns', 'citrus fruit', 'butter', 'other vegetables', 'margarine', 'beef', 'ice cream', 'soda', 'rolls/buns', 'whipped/sour cream', 'herbs', 'soda', 'canned beer']"
1087,"['sausage', 'whole milk', 'specialty chocolate', 'berries', 'pot plants', 'pip fruit', 'soda', 'coffee', 'other vegetables', 'cake bar', 'whole milk', 'chocolate', 'white bread', 'ham', 'flower (seeds)', 'beverages', 'jam', 'herbs', 'whole milk', 'white bread', 'sausage']"
1088,"['hard cheese', 'baking powder', 'yogurt', 'domestic eggs', 'tropical fruit', 'whole milk', 'meat', 'other vegetables', 'berries']"
1089,"['sauces', 'yogurt']"
1090,"['whisky', 'specialty chocolate', 'whole milk', 'dishes', 'beef', 'detergent', 'yogurt', 'napkins', 'sausage', 'yogurt', 'ice cream', 'pastry']"
1092,"['frankfurter', 'bottled beer', 'domestic eggs', 'grapes', 'bottled water', 'newspapers', 'sausage', 'other vegetables', 'shopping bags', 'frozen vegetables', 'bottled beer', 'root vegetables', 'soda', 'specialty bar', 'rolls/buns', 'Instant food products', 'other vegetables', 'salty snack', 'photo/film', 'yogurt']"
1093,"['domestic eggs', 'dessert']"
1094,"['chocolate marshmallow', 'tropical fruit', 'whole milk', 'sausage', 'brown bread', 'other vegetables', 'sausage', 'tropical fruit', 'root vegetables', 'whole milk', 'detergent', 'waffles', 'hamburger meat', 'soda', 'whole milk', 'newspapers', 'flour', 'salty snack', 'pasta', 'misc. beverages']"
1095,"['bottled water', 'flour', 'pork', 'yogurt', 'packaged fruit/vegetables', 'shopping bags', 'pickled vegetables', 'domestic eggs']"
1096,"['pip fruit', 'fruit/vegetable juice']"
1097,"['soda', 'cake bar', 'frankfurter', 'whole milk', 'hard cheese', 'shopping bags', 'shopping bags', 'curd', 'whole milk', 'bottled water', 'root vegetables', 'whipped/sour cream', 'tropical fruit', 'whipped/sour cream', 'curd', 'sausage', 'whole milk']"
1098,"['specialty chocolate', 'yogurt', 'other vegetables', 'tropical fruit', 'grapes', 'root vegetables', 'shopping bags', 'citrus fruit', 'hard cheese', 'frozen vegetables', 'frankfurter', 'dessert', 'citrus fruit', 'canned beer', 'rolls/buns', 'rolls/buns', 'cat food', 'whole milk', 'bottled water', 'tropical fruit', 'cat food', 'candy', 'canned beer', 'napkins']"
1099,"['brown bread', 'root vegetables', 'pork', 'spread cheese', 'pip fruit', 'instant coffee']"
1100,"['pasta', 'butter', 'hamburger meat', 'butter milk', 'grapes', 'soda', 'hygiene articles', 'whole milk', 'yogurt', 'pudding powder']"
1101,"['rolls/buns', 'processed cheese', 'whole milk', 'other vegetables', 'brown bread', 'sparkling wine', 'whipped/sour cream']"
1102,"['brown bread', 'yogurt', 'detergent', 'candy', 'white bread', 'frozen vegetables', 'other vegetables', 'beverages', 'white wine', 'root vegetables']"
1103,"['cream', 'ice cream', 'yogurt', 'herbs', 'candles', 'hygiene articles', 'pastry', 'chicken', 'waffles', 'tea']"
1104,"['rolls/buns', 'yogurt', 'pork', 'root vegetables', 'whole milk', 'herbs', 'other vegetables', 'yogurt', 'yogurt', 'domestic eggs']"
1105,"['bottled water', 'tropical fruit', 'white bread', 'whole milk', 'other vegetables', 'yogurt']"
1107,"['rolls/buns', 'whole milk', 'pastry', 'spread cheese', 'citrus fruit', 'chicken', 'beef', 'newspapers', 'semi-finished bread', 'liver loaf', 'misc. beverages', 'shopping bags', 'onions', 'shopping bags', 'newspapers', 'misc. beverages', 'citrus fruit', 'rolls/buns', 'rolls/buns', 'specialty fat']"
1108,"['salty snack', 'whipped/sour cream', 'canned beer', 'shopping bags', 'brown bread', 'grapes', 'pastry', 'specialty cheese', 'pastry', 'whole milk', 'frozen potato products', 'oil']"
1109,"['sugar', 'frozen vegetables', 'margarine', 'pastry', 'salty snack', 'chocolate', 'curd', 'margarine', 'whole milk', 'citrus fruit', 'pip fruit', 'pip fruit']"
1110,"['yogurt', 'pastry', 'pickled vegetables', 'liquor', 'margarine', 'soda', 'curd', 'ham', 'whole milk', 'soda', 'chocolate', 'dishes', 'yogurt', 'butter', 'bottled water', 'margarine', 'baking powder', 'salty snack']"
1111,"['whipped/sour cream', 'flour', 'semi-finished bread', 'whole milk', 'frozen vegetables', 'UHT-milk', 'soda', 'sugar', 'other vegetables', 'bottled water', 'beef']"
1112,"['newspapers', 'dish cleaner', 'jam', 'ice cream']"
1113,"['newspapers', 'pudding powder', 'baking powder', 'curd', 'domestic eggs', 'pork', 'bottled beer', 'whole milk', 'canned beer', 'specialty bar', 'yogurt']"
1114,"['root vegetables', 'shopping bags', 'sausage', 'dog food', 'shopping bags', 'brown bread', 'dessert', 'root vegetables', 'misc. beverages', 'UHT-milk', 'white bread', 'chicken', 'shopping bags', 'chocolate', 'citrus fruit', 'salty snack']"
1115,"['other vegetables', 'root vegetables', 'other vegetables', 'yogurt', 'yogurt', 'turkey', 'butter', 'whipped/sour cream']"
1116,"['newspapers', 'soda', 'root vegetables', 'other vegetables', 'liquor', 'canned vegetables', 'brown bread', 'bottled water', 'white bread', 'brown bread', 'napkins', 'hard cheese', 'other vegetables', 'cream cheese ', 'butter milk', 'frankfurter', 'beverages', 'rolls/buns', 'zwieback', 'soda', 'chicken', 'other vegetables', 'rolls/buns', 'newspapers']"
1117,"['whipped/sour cream', 'whole milk', 'meat']"
1118,"['bottled beer', 'ham', 'pip fruit', 'yogurt', 'pastry', 'curd', 'frozen vegetables', 'processed cheese', 'canned beer', 'berries', 'sliced cheese', 'house keeping products', 'hair spray', 'butter', 'pickled vegetables', 'whole milk', 'condensed milk', 'rolls/buns']"
1119,"['grapes', 'whole milk']"
1120,"['tropical fruit', 'pastry', 'specialty bar', 'condensed milk', 'brown bread', 'UHT-milk', 'tropical fruit', 'citrus fruit', 'other vegetables', 'other vegetables', 'soda', 'newspapers', 'rice', 'chocolate marshmallow', 'meat', 'sugar', 'white bread']"
1121,"['coffee', 'shopping bags']"
1122,"['citrus fruit', 'dishes', 'bottled water', 'chicken', 'frozen vegetables', 'root vegetables']"
1123,"['cling film/bags', 'frozen vegetables', 'pork', 'yogurt', 'whole milk', 'soda', 'rolls/buns', 'rolls/buns', 'canned vegetables', 'pip fruit', 'oil']"
1124,"['yogurt', 'hygiene articles', 'bottled beer', 'soda']"
1125,"['pastry', 'rolls/buns', 'citrus fruit', 'margarine', 'margarine', 'sausage', 'popcorn', 'condensed milk', 'root vegetables', 'rolls/buns', 'shopping bags']"
1126,"['rolls/buns', 'whipped/sour cream', 'pork', 'newspapers', 'whole milk', 'root vegetables', 'napkins', 'misc. beverages', 'long life bakery product']"
1127,"['frankfurter', 'pastry', 'rolls/buns', 'other vegetables', 'citrus fruit', 'butter', 'soda', 'shopping bags', 'soda', 'margarine', 'UHT-milk', 'roll products ']"
1128,"['frozen vegetables', 'soda', 'coffee', 'meat', 'specialty bar', 'white bread', 'domestic eggs', 'frankfurter', 'frozen vegetables', 'liquor']"
1129,"['white wine', 'cream cheese ', 'flower (seeds)', 'grapes', 'shopping bags', 'specialty chocolate', 'brown bread', 'frozen meals', 'baking powder', 'yogurt', 'tea', 'flower (seeds)', 'whole milk']"
1130,"['root vegetables', 'frankfurter', 'tropical fruit', 'bottled water', 'softener', 'dessert', 'cream cheese ', 'margarine', 'yogurt', 'soda', 'cream cheese ']"
1132,"['whole milk', 'semi-finished bread', 'bottled beer', 'other vegetables', 'soda', 'whole milk', 'shopping bags', 'salty snack', 'rolls/buns', 'other vegetables']"
1133,"['shopping bags', 'pastry', 'coffee', 'rolls/buns', 'napkins', 'sausage', 'shopping bags', 'domestic eggs', 'whole milk', 'pork', 'rice', 'yogurt', 'curd']"
1134,"['brown bread', 'oil', 'cream cheese ', 'other vegetables', 'newspapers', 'pastry', 'yogurt']"
1135,"['butter', 'soda', 'sausage', 'dessert', 'butter', 'shopping bags', 'hard cheese', 'whole milk', 'soda', 'other vegetables']"
1136,"['whole milk', 'other vegetables', 'shopping bags', 'butter milk', 'root vegetables', 'citrus fruit', 'fruit/vegetable juice', 'tropical fruit', 'butter milk', 'instant coffee', 'citrus fruit', 'herbs', 'tropical fruit', 'beef', 'brown bread', 'tropical fruit', 'flower (seeds)', 'rolls/buns', 'other vegetables']"
1137,"['other vegetables', 'canned beer', 'sugar', 'whole milk', 'nut snack', 'other vegetables']"
1138,"['citrus fruit', 'napkins', 'root vegetables', 'whole milk', 'rolls/buns', 'butter milk']"
1139,"['misc. beverages', 'rolls/buns', 'pickled vegetables', 'canned beer', 'tropical fruit', 'tropical fruit', 'brown bread', 'pork', 'soft cheese']"
1140,"['waffles', 'photo/film', 'pip fruit', 'frankfurter', 'cling film/bags', 'other vegetables', 'curd', 'other vegetables']"
1141,"['white bread', 'cat food', 'yogurt', 'berries', 'tropical fruit', 'rolls/buns', 'rolls/buns', 'soda', 'whole milk']"
1142,"['soups', 'rolls/buns', 'napkins', 'chicken', 'brown bread', 'newspapers', 'soda', 'other vegetables']"
1143,"['soda', 'whole milk', 'pickled vegetables', 'whole milk', 'misc. beverages', 'soda', 'spread cheese', 'oil', 'soda', 'UHT-milk', 'sugar', 'pork']"
1144,"['domestic eggs', 'whipped/sour cream', 'fish', 'pork', 'domestic eggs', 'meat', 'hard cheese', 'coffee', 'root vegetables', 'root vegetables', 'whole milk', 'soda', 'white bread', 'chicken', 'white bread', 'canned beer']"
1145,"['bottled beer', 'root vegetables', 'other vegetables', 'brown bread', 'tropical fruit', 'soda']"
1146,"['bottled beer', 'frozen vegetables', 'candy', 'berries', 'other vegetables', 'yogurt', 'cereals', 'soda', 'curd', 'yogurt', 'bottled water', 'waffles', 'soft cheese', 'shopping bags', 'pork', 'margarine', 'sliced cheese', 'root vegetables', 'whole milk', 'pip fruit']"
1147,"['frozen meals', 'specialty chocolate', 'soda', 'whole milk', 'canned fish', 'detergent']"
1148,"['whole milk', 'soda', 'tropical fruit', 'yogurt', 'sausage', 'other vegetables', 'soda', 'shopping bags', 'other vegetables', 'white bread', 'long life bakery product', 'dog food', 'pork', 'soda', 'root vegetables', 'yogurt', 'sliced cheese', 'pork', 'baking powder']"
1149,"['frozen vegetables', 'bottled beer', 'yogurt', 'chicken', 'seasonal products', 'yogurt', 'soda']"
1150,"['other vegetables', 'fruit/vegetable juice', 'UHT-milk', 'berries', 'rolls/buns', 'canned beer', 'sugar', 'pip fruit', 'long life bakery product', 'bottled water']"
1151,"['soft cheese', 'pip fruit', 'berries', 'pastry', 'curd']"
1152,"['soda', 'frozen meals', 'soda', 'domestic eggs', 'rolls/buns', 'whole milk', 'pork', 'curd cheese']"
1153,"['whole milk', 'rolls/buns', 'butter', 'dish cleaner', 'ready soups', 'chewing gum', 'tropical fruit', 'grapes', 'bottled beer', 'whole milk', 'ice cream', 'mustard', 'cake bar', 'canned beer', 'chicken', 'soft cheese', 'frankfurter']"
1154,"['citrus fruit', 'frozen vegetables', 'sausage', 'canned beer', 'female sanitary products', 'root vegetables', 'whole milk', 'rolls/buns', 'other vegetables']"
1155,"['whole milk', 'whole milk', 'brandy', 'sausage', 'yogurt', 'pet care', 'frankfurter', 'house keeping products']"
1156,"['berries', 'other vegetables']"
1157,"['UHT-milk', 'whole milk', 'napkins', 'tropical fruit', 'curd', 'frozen meals', 'beef']"
1158,"['rolls/buns', 'other vegetables', 'whole milk', 'butter', 'whole milk', 'rolls/buns', 'cream cheese ', 'yogurt', 'bottled water', 'root vegetables', 'citrus fruit']"
1159,"['soda', 'citrus fruit', 'frozen vegetables', 'citrus fruit', 'domestic eggs', 'light bulbs']"
1160,"['beef', 'tropical fruit', 'root vegetables', 'mustard', 'butter', 'bottled beer', 'pip fruit', 'coffee', 'whole milk', 'yogurt', 'frozen meals', 'domestic eggs', 'chewing gum', 'shopping bags', 'whole milk']"
1161,"['spread cheese', 'whole milk', 'newspapers', 'other vegetables', 'beef', 'yogurt', 'bottled beer']"
1162,"['fruit/vegetable juice', 'citrus fruit', 'coffee', 'berries', 'male cosmetics', 'canned beer', 'salty snack', 'white bread', 'yogurt', 'canned beer', 'misc. beverages', 'red/blush wine']"
1163,"['citrus fruit', 'bottled water', 'whole milk', 'newspapers', 'frozen vegetables', 'bottled water', 'sausage', 'white bread', 'beef']"
1164,"['other vegetables', 'root vegetables', 'whole milk', 'canned vegetables', 'sliced cheese']"
1165,"['chocolate', 'spices', 'house keeping products', 'curd', 'beef', 'frozen vegetables', 'pork', 'packaged fruit/vegetables', 'whole milk']"
1166,"['brown bread', 'root vegetables', 'bottled water', 'tropical fruit']"
1167,"['rolls/buns', 'domestic eggs', 'coffee', 'other vegetables']"
1168,"['long life bakery product', 'whole milk', 'frozen vegetables', 'bottled beer', 'herbs', 'sweet spreads', 'frankfurter', 'chocolate', 'UHT-milk']"
1169,"['bottled beer', 'waffles', 'soda', 'white bread', 'rolls/buns', 'bottled water', 'newspapers', 'detergent', 'other vegetables', 'whole milk', 'napkins', 'soda', 'napkins', 'margarine', 'cleaner', 'finished products', 'liquor', 'napkins', 'whipped/sour cream', 'cake bar', 'other vegetables']"
1170,"['sparkling wine', 'bottled water', 'turkey', 'soda', 'bottled water', 'citrus fruit', 'shopping bags', 'chicken', 'whole milk', 'dog food', 'rolls/buns', 'pork', 'pip fruit', 'chocolate', 'canned beer', 'whipped/sour cream', 'pip fruit', 'whipped/sour cream', 'whole milk', 'whole milk']"
1171,"['onions', 'beverages', 'other vegetables', 'soda', 'specialty chocolate', 'brown bread', 'whipped/sour cream', 'bottled water', 'soda', 'pasta']"
1173,"['fruit/vegetable juice', 'bottled beer', 'rolls/buns', 'rolls/buns', 'specialty bar', 'rolls/buns', 'margarine', 'hard cheese', 'newspapers']"
1174,"['syrup', 'root vegetables', 'whipped/sour cream', 'pip fruit', 'cling film/bags', 'citrus fruit', 'rolls/buns', 'baking powder', 'pickled vegetables', 'soft cheese', 'fruit/vegetable juice']"
1175,"['berries', 'beef', 'chocolate', 'white wine', 'brown bread', 'butter', 'whole milk', 'yogurt', 'yogurt', 'hamburger meat', 'soda', 'pasta', 'citrus fruit', 'bottled water', 'citrus fruit', 'specialty chocolate', 'other vegetables', 'oil', 'shopping bags']"
1176,"['frozen potato products', 'tropical fruit', 'tropical fruit', 'other vegetables', 'sugar', 'hard cheese', 'whole milk', 'pastry', 'soda', 'bottled water', 'domestic eggs', 'curd cheese', 'other vegetables', 'whole milk']"
1177,"['canned beer', 'brown bread', 'rolls/buns', 'dessert']"
1178,"['tropical fruit', 'coffee', 'shopping bags', 'oil', 'jam', 'pork', 'other vegetables', 'ice cream', 'bottled water', 'salt', 'chocolate']"
1179,"['frozen meals', 'cereals', 'soda', 'napkins', 'chicken']"
1180,"['white bread', 'whole milk', 'citrus fruit', 'frozen potato products']"
1181,"['oil', 'root vegetables', 'bottled beer', 'white bread', 'mayonnaise', 'sausage', 'whole milk', 'dishes']"
1182,"['butter milk', 'soft cheese', 'whole milk', 'ice cream', 'shopping bags', 'butter', 'canned fish', 'candy', 'beef', 'mustard', 'hamburger meat', 'red/blush wine', 'rolls/buns', 'pip fruit', 'baking powder', 'hamburger meat']"
1183,"['cream cheese ', 'butter', 'bottled beer', 'sausage', 'root vegetables', 'spread cheese', 'other vegetables', 'dessert', 'brown bread', 'ham', 'pastry', 'canned beer', 'domestic eggs', 'sausage', 'brown bread', 'butter']"
